"1"
"LOC653566" 0
"LOC654433" 0
"LPAR1" 0
"LRDD" 0
"LRRC61" 0.000430532003610984
"LUM" 0
"LUZP1" 0
"LYL1" 0
"LYN" 0
"MAD2L1" 0
"MAP3K2" 0
"MAP6D1" 0
"MARCH6" 0
"MAST3" 0
"MED13" 0
"MED1" 0
"MFSD4" 0
"MICAL2" 0
"MRPL28" 0
"MRPS34" 0
"MSR1" 0
"MST1P2" 0
"MST1" 0
"MTUS2" 0
"MYH6" 0
"MYH7" 0
"MYST3" 0
"MYST4" 0
"NACA" 0
"NAGA" 0
"NAT14" 0
"NBEAL1" 0
"NCOA7" 0
"NCRNA00086" 0
"NCRNA00087" 0
"NCRNA00152" 0
"NCRNA00188" 0
"NCS1" 0
"NDUFA11" 0
"NDUFA1" 0
"NDUFB1" 0
"NEIL3" 0
"NEURL" 0
"NFAM1" 0
"NFKBIL2" 0
"NGB" 0
"NHLRC2" 0
"NIPAL2" 0
"NIPAL3" 0
"NPM2" 0
"NRIP3" 0
"NUP155" 0
"NXPH2" 0
"OAS2" 0
"ODZ3" 0
"OLIG1" 0
"OLIG2" 0
"OPALIN" 0
"ORC1L" 0
"OXR1" 0
"PAK3" 0
"PAK6" 0
"PANK3" 0
"PARK7" 0
"PAX8" 0
"PCLO" 0
"PDE1B" 0
"PDZD8" 0
"PGCP" 0.00128302562465361
"PHB2" 0
"PHF5A" 0
"PITPNM3" 0
"PJA2" 0
"PKMYT1" 0
"PKN1" 0
"PLD1" 0
"PLEKHM3" 0
"PLK4" 0
"PLLP" 0
"POC1A" 0.000888759186759386
"POLR2I" 0
"POPDC3" 0
"PPP2R2C" 0
"PREPL" 0
"PRKCG" 0
"PRMT8" 0
"PSD" 0
"PSMA7" 0
"PSMB4" 0
"PTER" 0
"PTPLB" 0
"PTPN3" 0
"PTPN4" 0
"PTPN5" 0
"PTPRB" 0
"PYGO1" 0
"RAB36" 0.000420973683496874
"RABGAP1L" 0
"RACGAP1" 0
"RAD51" 0
"RASAL1" 0
"RASGRF2" 0
"RBP7" 0
"RCSD1" 0
"RECQL4" 0
"RFX3" 0
"RGP1" 0
"RGS10" 0
"RGS19" 0
"RHBDF2" 0
"RHBDL2" 0
"RHOT2" 0
"RIF1" 0
"RMRP" 0
"RNASE2" 0
"RNASE3" 0
"RNASE4" 0
"RNF11" 0
"ROCK2" 0
"ROGDI" 0
"RPH3A" 0
"RPL10" 0
"RPL12" 0
"RPL13A" -6.76790121552854e-06
"RPL13" 0
"RPL14" 0
"RPL15" 0
"RPL18A" 0
"RPL22" 0
"RPL23A" 0
"RPL23" 0
"RPL24" 0
"RPL27A" 0
"RPL27" 0
"RPL30" 0
"RPL31" 0
"RPL37" 0
"RPL38" 0
"RPL3" -4.42191861788823e-06
"RPL5" 0
"RPL6" 0
"RPL7A" -1.36013716895321e-05
"RPL7" 0
"RPLP0" 0
"RPLP2" 0
"RPPH1" 0
"RPS12" 0
"RPS13" 0
"RPS14" 0
"RPS15" 0
"RPS18" 0
"RPS20" 0
"RPS21" 0
"RPS23" 0
"RPS24" 0
"RPS25" 0
"RPS27A" 0
"RPS2" 0
"RPS4X" 0
"RPS5" 0
"RPS6KA1" 0
"RPS6" 0
"RPS7" 0
"RPS9" 0
"RPSAP58" 0
"RPSA" 0
"RSPO2" 0
"SBNO1" 0
"SCAF1" 0
"SCAND1" 0
"SCIN" 0
"SCNN1D" 0
"SELL" 0
"SEMA4D" 0
"SEPT4" 0
"SERPINI1" 0
"SFRS16" 0
"SGK196" 0
"SGK2" 0
"SGOL2" 0
"SH2D5" 0
"SH3GL3" 0
"SHANK1" 0
"SHCBP1" 0
"SHPRH" 0
"SIGLEC7" 0
"SIPA1" 0
"SLC24A2" 0
"SLC30A3" 0
"SLC30A6" 0
"SLCO2B1" 0
"SLCO3A1" 0
"SMG1" 0
"SNAP91" -3.38583233973933e-05
"SNCA" 0
"SNCB" 0
"SNRNP70" 0
"SP100" 0
"SPAG5" 0
"SPC25" 0
"SPCS2" 0
"SRCIN1" 0
"SRRM4" 0
"SSR2" 0
"ST6GALNAC5" 0
"STAC3" 0
"STAU2" 0
"STRN" 0
"STXBP5" 0
"SYNJ1" 0
"SYT13" 0
"SYT4" 0
"SYT7" 0
"TBCB" 0
"TFEC" 0
"TF" 0
"TGFBRAP1" 0
"TK1" 0
"TLR1" 0
"TLR2" 0
"TLR6" 0
"TMBIM1" 0
"TMC7" 0
"TMEM106A" 0
"TMEM132D" 0
"TMEM63A" 0
"TOMM22" 0
"TPPP" 0
"TPRG1L" 0
"TRIM38" 0
"TRIM44" 0
"TRIP12" 0
"TRPM2" 0
"TSPYL5" 0
"TTC30A" 0
"TTC30B" 0
"TTLL7" 0
"TUBA4A" 0
"TUBA8" 0
"TUBB2A" 0
"TUBB2B" 1.78535174890117e-05
"UBL5" 0
"UCKL1" 0
"UNC5C" 0
"UNC93B1" 1.97982156200645e-05
"UQCR11" 0
"USP34" 0
"VIP" 0
"VPS13B" 0
"VSIG4" 0
"WAPAL" -5.1483453805375e-06
"WDR47" 0
"WHSC1L1" 0
"XAB2" 0
"XK" 0
"YIPF6" 0
"YWHAG" 0
"YWHAH" 0
"ZBTB37" 0
"ZCCHC12" 0
"ZDHHC20" 0
"ZFP57" 0
"ZIC2" 0
"ZIC5" 0
"ZKSCAN1" 0
"ZNF192" 0
"ZNF318" 0
"ZNF354C" 0
"ZNF426" 0
"ZNF430" 0
"ZNF486" 0
"ZNF518B" 0
"ZNF585A" 0
"ZNF585B" 0
"ZNF623" 0
"ZNF660" 0
"ZNF699" 0
"ZNF778" 0
"ZNF791" 0
"ZNF81" 0
"ZNF831" 0
